file,total_distance,first_point_lat,first_point_lon,first_point_time,last_point_in_first_circle_lat,last_point_in_first_circle_lon,last_point_in_first_circle_time,first_point_in_second_circle_lat,first_point_in_second_circle_lon,first_point_in_second_circle_time,time_between_circles_hours,last_point_lat,last_point_lon,last_point_time,total_time_gap_hours,num_points
1455.track,48.62,30.9783033,81.2836283,2024-08-14 09:27:51,30.9848985,81.2702804,2024-08-14 09:48:39,31.10153,81.3132367,2024-08-14 16:10:22,6.708611111111111,30.97658,81.290185,2024-08-15 21:05:30,35.6275,2512
1456.track,49.79,30.978887857898147,81.28188704377234,2024-08-14 10:39:30,30.984952601368512,81.27026543133452,2024-08-14 10:58:38,31.10108194093399,81.31132180492975,2024-08-14 16:44:38,6.085555555555556,30.978984958583556,81.2817766557802,2024-08-15 22:55:29,36.26638888888889,4878
1457.track,39.79,30.978599,81.282608,2024-08-14 12:48:29,30.984964,81.270287,2024-08-14 13:25:03,31.101302,81.311239,2024-08-14 19:40:36,6.868611111111111,30.977766,81.28594,2024-08-15 23:04:13,34.26222222222222,3767
1465.track,46.89,30.978873,81.282569,2024-08-15 09:52:45,30.984919,81.270302,2024-08-15 10:14:04,31.102966,81.310786,2024-08-15 16:53:15,7.008333333333334,30.976376,81.287254,2024-08-16 23:05:37,37.214444444444446,4436
1467.track,47.86,30.9782145,81.2837178,2024-08-15 07:42:59,30.9849661,81.2702372,2024-08-15 08:15:22,31.1012928,81.3112507,2024-08-15 13:22:02,5.650833333333333,30.9694045,81.2858355,2024-08-16 19:09:07,35.43555555555555,3006
1471.track,45.28,30.9788133,81.2818967,2024-08-16 10:11:27,30.9826573,81.2733405,2024-08-16 10:29:05,31.103145,81.3116233,2024-08-16 17:30:49,7.322777777777778,30.978425,81.2833267,2024-08-17 20:58:49,34.78944444444444,875
1472.track,46.21,30.978269,81.283246,2024-08-16 10:47:44,30.983192,81.268948,2024-08-16 10:49:40,31.102925,81.310774,2024-08-16 16:09:42,5.3661111111111115,30.963344,81.307056,2024-08-17 19:03:51,32.26861111111111,4126
1474.track,53.63,30.978779,81.28208,2024-08-17 09:17:21,30.984934,81.270319,2024-08-17 09:38:07,31.102976,81.310766,2024-08-17 16:29:52,7.208611111111111,30.96927,81.283482,2024-08-18 21:21:33,36.07,4924
1479.track,53.99,30.9784993,81.2822646,2024-08-19 07:42:13,30.9831599,81.2687825,2024-08-19 08:01:53,31.1029525,81.3108355,2024-08-19 14:10:49,6.476666666666667,30.9786216,81.2821191,2024-08-20 21:07:15,37.41722222222222,5205
1481.track,52.97,30.978535,81.28252,2024-08-19 09:11:31,30.984993,81.270254,2024-08-19 09:35:10,31.102898,81.310767,2024-08-19 16:06:15,6.912222222222222,30.970052,81.286069,2024-08-21 12:53:43,51.70333333333333,4806
1487.track,48.24,30.978595,81.2821306,2024-08-21 06:38:01,30.984909,81.2703031,2024-08-21 07:00:11,31.1012663,81.311291,2024-08-21 12:25:18,5.788055555555555,30.9776836,81.2858916,2024-08-22 23:10:40,40.54416666666667,4714
1488.track,44.62,30.9785309,81.2823917,2024-08-21 06:37:59,30.9849141,81.2703297,2024-08-21 06:57:55,31.1012801,81.3112137,2024-08-21 11:27:06,4.818611111111111,30.9663723,81.286302,2024-08-22 02:20:12,19.703611111111112,4160
1490.track,48.86,30.978532,81.282249,2024-08-21 11:00:39,30.984906,81.270305,2024-08-21 11:31:18,31.101219,81.311236,2024-08-21 19:18:19,8.294444444444444,30.97858,81.282429,2024-08-22 22:24:38,35.39972222222222,4621
1493.track,49.77,30.9664232,81.2867374,2024-08-21 06:12:11,30.9654526,81.3051312,2024-08-21 07:02:27,31.1000409,81.3304732,2024-08-21 16:39:29,10.455,30.9711483,81.2862429,2024-08-21 23:01:38,16.824166666666667,4596
1496.track,48.69,30.9781764,81.2837358,2024-08-22 10:49:24,30.9831526,81.2687658,2024-08-22 10:54:53,31.1030868,81.3107766,2024-08-22 18:32:03,7.710833333333333,30.9730285,81.2846754,2024-08-23 19:02:09,32.2125,3638
1505.track,53.56,30.97854,81.282394,2024-08-24 09:43:13,30.984924,81.270265,2024-08-24 10:15:26,31.103089,81.310803,2024-08-24 18:37:06,8.898055555555555,30.978549,81.282827,2024-08-25 21:55:28,36.204166666666666,5009
1506.track,48.75,30.9725837,81.2846258,2023-07-23 09:04:02,30.98495,81.2702563,2023-07-23 09:45:44,31.101298,81.311192,2023-07-23 16:28:14,7.403333333333333,30.9704195,81.286667,2023-07-24 17:52:24,32.806111111111115,4867
1509.track,48.38,30.9723892,81.2819015,2024-08-25 06:26:25,30.984952,81.2702341,2024-08-25 07:09:38,31.1012468,81.3112747,2024-08-25 10:51:34,4.4191666666666665,30.9724537,81.2820272,2024-08-25 19:26:53,13.007777777777777,4435
1510.track,49.47,30.9671654,81.2864574,2024-08-26 09:19:14,30.9849051,81.2702906,2024-08-26 10:13:19,31.1013897,81.3112607,2024-08-26 15:49:44,6.508333333333334,30.967985,81.2864495,2024-08-27 17:39:29,32.3375,4783
1511.track,49.47,30.9671654,81.2864574,2024-08-26 09:19:14,30.9849051,81.2702906,2024-08-26 10:13:19,31.1013897,81.3112607,2024-08-26 15:49:44,6.508333333333334,30.967985,81.2864495,2024-08-27 17:39:29,32.3375,4783
1512.track,47.35,30.978373,81.283036,2024-08-27 06:47:27,30.984952,81.270248,2024-08-27 07:11:26,31.101238,81.311262,2024-08-27 10:40:25,3.8827777777777777,30.978474,81.283498,2024-08-27 20:16:59,13.492222222222223,4420
1513.track,45.33,30.978463,81.282409,2024-08-27 07:48:17,30.984965,81.270278,2024-08-27 08:18:56,31.101231,81.311291,2024-08-27 17:05:56,9.294166666666667,30.978697,81.28181,2024-08-29 11:52:00,52.06194444444444,4297
1514.track,52.98,30.970062,81.283913,2024-08-27 08:43:56,30.984941,81.270298,2024-08-27 09:58:35,31.101272,81.311257,2024-08-27 16:59:09,8.25361111111111,30.968257,81.284208,2024-08-28 21:30:31,36.77638888888889,4932
1515.track,47.64,30.978432,81.2834944,2024-08-27 08:55:18,30.9849681,81.2702467,2024-08-27 09:20:51,31.1012867,81.3112522,2024-08-27 16:20:15,7.4158333333333335,30.9784823,81.2834111,2024-08-29 01:47:54,40.876666666666665,4380
1517.track,47.84,30.978539,81.282351,2024-08-28 08:19:46,30.984904,81.27031,2024-08-28 08:43:40,31.103021,81.310788,2024-08-28 15:04:58,6.753333333333333,30.970683,81.283976,2024-08-29 19:50:11,35.50694444444444,4509
1518.track,49.85,30.978226,81.283585,2024-08-28 09:09:59,30.984934,81.270268,2024-08-28 09:36:21,31.102917,81.310763,2024-08-28 14:23:58,5.233055555555556,30.978019,81.284452,2024-08-29 19:12:46,34.04638888888889,4699
1519.track,49.0,30.978491,81.282431,2024-08-28 09:20:16,30.984927,81.270304,2024-08-28 09:39:41,31.101329,81.311243,2024-08-28 16:35:42,7.2572222222222225,30.978406,81.283529,2024-08-29 19:31:19,34.18416666666667,4587
1524.track,50.53,30.981026,81.276031,2024-08-29 09:33:54,30.984928,81.2703,2024-08-29 09:45:22,31.101292,81.311228,2024-08-29 14:16:13,4.705277777777778,30.972423,81.283247,2024-08-30 16:33:01,30.985277777777778,4662
1530.track,51.03,30.977691,81.282437,2024-08-30 09:02:35,30.984976,81.270253,2024-08-30 09:46:25,31.10298,81.310788,2024-08-30 17:03:57,8.022777777777778,30.975674,81.286998,2024-08-31 22:25:02,37.37416666666667,4792
1531.track,50.54,30.978671,81.282229,2024-08-31 08:55:06,30.984935,81.270264,2024-08-31 09:17:47,31.103013,81.31074,2024-08-31 17:08:00,8.215,30.978366,81.282829,2024-09-01 21:22:11,36.451388888888886,4776
1532.track,47.46,30.980013,81.278919,2024-08-31 08:58:54,30.984931,81.270308,2024-08-31 09:16:54,31.100994,81.311325,2024-08-31 17:37:38,8.645555555555555,30.976689,81.287286,2024-09-01 21:06:10,36.12111111111111,4493
1539.track,48.47,30.9789355,81.2820272,2024-09-02 08:35:24,30.9849084,81.2703128,2024-09-02 09:01:10,31.1011239,81.3113511,2024-09-02 16:49:32,8.235555555555555,30.9713925,81.2862891,2024-09-03 19:19:23,34.73305555555555,4804
1541.track,50.84,30.97852,81.282293,2024-09-02 10:53:45,30.984946,81.270254,2024-09-02 11:15:00,31.101257,81.311278,2024-09-02 16:43:43,5.832777777777777,30.977454,81.287391,2024-09-03 20:17:49,33.40111111111111,4721
1543.track,48.25,30.978484,81.282622,2024-09-03 08:52:47,30.984929,81.270302,2024-09-03 09:16:51,31.101249,81.311237,2024-09-03 16:15:15,7.374444444444444,30.976609,81.290081,2024-09-04 21:01:04,36.13805555555555,4569
1549.track,50.29,30.97122,81.285752,2024-09-04 11:58:46,30.984987,81.270258,2024-09-04 12:47:12,31.103041,81.310823,2024-09-04 18:48:58,6.836666666666667,30.976671,81.290054,2024-09-05 19:21:26,31.377777777777776,4710
1551.track,51.21,30.966989,81.28671,2024-09-05 09:27:29,30.98493,81.270309,2024-09-05 10:30:14,31.101288,81.311217,2024-09-05 16:38:42,7.186944444444444,30.976727,81.289984,2024-09-06 18:00:46,32.554722222222225,4696
1552.track,42.11,30.978554,81.282273,2024-09-05 09:53:44,30.984955,81.270285,2024-09-05 10:15:00,31.102981,81.310759,2024-09-05 16:02:39,6.148611111111111,30.978628,81.281804,2024-09-06 17:29:27,31.595277777777778,3846
1553.track,51.31,30.977096,81.282516,2024-09-05 10:12:38,30.984961,81.270248,2024-09-05 11:10:03,31.101383,81.311216,2024-09-05 18:19:30,8.114444444444445,30.978341,81.28217,2024-09-07 00:02:54,37.83777777777778,4798
1555.track,52.83,30.972134,81.286275,2024-09-06 07:42:00,30.984953,81.270268,2024-09-06 08:36:15,31.104358,81.316105,2024-09-06 15:59:22,8.289444444444445,30.971629,81.285537,2024-09-07 23:02:15,39.3375,4932
1556.track,44.9,30.979111,81.281533,2024-09-06 09:18:30,30.984914,81.270318,2024-09-06 09:37:27,31.102955,81.31077,2024-09-06 15:17:12,5.9783333333333335,30.972355,81.2863,2024-09-07 21:42:41,36.403055555555554,4225
1557.track,53.23,30.978568,81.282194,2024-09-06 11:21:02,30.98495,81.27024,2024-09-06 11:56:16,31.102939,81.310765,2024-09-06 20:15:51,8.913611111111111,30.974448,81.286196,2024-09-07 23:51:34,36.50888888888889,4849
1559.track,37.85,30.978439,81.282368,2024-09-08 09:45:34,30.984957,81.270233,2024-09-08 10:14:47,31.10302,81.310755,2024-09-08 18:41:11,8.926944444444445,31.034329,81.376469,2024-09-09 20:48:28,35.04833333333333,3551
1562.track,47.51,30.975975,81.281834,2024-09-09 08:48:29,30.984909,81.270298,2024-09-09 09:29:50,31.102032,81.320787,2024-09-10 07:02:00,22.225277777777777,30.975484,81.287048,2024-09-10 20:55:35,36.11833333333333,4141
1570.track,49.29,30.9694289,81.2838969,2024-09-11 06:41:14,30.9849438,81.2702662,2024-09-11 07:29:48,31.101259,81.3112891,2024-09-11 14:05:34,7.405555555555556,30.9701585,81.2839254,2024-09-12 10:08:37,27.45638888888889,4615
1571.track,47.44,30.978552,81.282308,2024-09-11 09:06:25,30.984966,81.270271,2024-09-11 09:22:36,31.101255,81.311301,2024-09-11 14:24:45,5.305555555555555,30.97839,81.282695,2024-09-12 18:43:47,33.62277777777778,4457
1572.track,47.33,30.979904,81.279164,2024-09-11 09:22:23,30.984939,81.270276,2024-09-11 09:36:05,31.101252,81.311197,2024-09-11 14:30:14,5.130833333333333,30.976333,81.285489,2024-09-12 19:18:39,33.937777777777775,4460
1573.track,30.24,30.978176,81.283872,2024-09-11 12:52:48,30.978176,81.283872,2024-09-11 12:52:48,31.102063,81.320651,2024-09-12 10:05:26,21.210555555555555,30.975719,81.285303,2024-09-12 20:16:01,31.386944444444445,2814
1574.track,47.65,30.978487,81.282256,2024-09-11 11:19:14,30.984936,81.270265,2024-09-11 11:46:03,31.103032,81.310766,2024-09-11 18:51:21,7.535277777777778,30.977664,81.285993,2024-09-12 23:17:44,35.975,4467
1580.track,49.05,30.9713021,81.2866479,2024-09-13 09:40:19,30.9849178,81.2702684,2024-09-13 10:39:54,31.1012728,81.3112379,2024-09-13 16:41:54,7.026388888888889,30.9715078,81.2856402,2024-09-14 22:54:46,37.240833333333335,4769
1583.track,49.82,30.9774814,81.2823657,2024-09-14 09:24:03,30.9849028,81.2703191,2024-09-14 10:14:05,31.1013901,81.311184,2024-09-14 16:50:44,7.4447222222222225,30.9776968,81.2824738,2024-09-15 21:40:41,36.27722222222222,5166
1586.track,52.09,30.97865,81.28223,2024-09-15 08:42:05,30.984926,81.270301,2024-09-15 09:03:12,31.10299,81.310774,2024-09-15 13:24:24,4.705277777777778,30.977429,81.285808,2024-09-16 19:32:14,34.83583333333333,4881
1587.track,46.51,30.978819,81.281916,2024-09-15 08:46:27,30.984975,81.27026,2024-09-15 09:05:43,31.101259,81.311266,2024-09-15 14:52:25,6.099444444444444,30.976549,81.290107,2024-09-16 20:18:08,35.528055555555554,4391
1588.track,45.16,30.978473,81.282508,2024-09-15 09:22:04,30.981339,81.275617,2024-09-15 09:36:48,31.10134,81.311218,2024-09-15 14:58:45,5.6113888888888885,30.97861,81.282922,2024-09-16 22:53:52,37.53,3198
1589.track,48.89,30.978482,81.282347,2024-09-15 09:24:50,30.984931,81.270299,2024-09-15 09:49:49,31.101346,81.311166,2024-09-15 17:27:56,8.051666666666666,30.966611,81.286449,2024-09-17 02:48:40,41.397222222222226,4591
1590.track,46.8,30.979389,81.280594,2024-09-15 09:29:15,30.98492,81.270268,2024-09-15 09:50:00,31.101312,81.311213,2024-09-15 17:28:10,7.981944444444444,30.976587,81.290104,2024-09-17 02:24:43,40.92444444444445,4308
1592.track,48.48,30.978633,81.282246,2024-09-15 10:39:32,30.984921,81.270285,2024-09-15 10:56:22,31.101398,81.311236,2024-09-15 16:14:07,5.576388888888889,30.978414,81.282588,2024-09-16 17:35:42,30.93611111111111,4536
1599.track,46.85,30.978482,81.2823923,2024-09-17 08:40:06,30.9849365,81.2702633,2024-09-17 08:47:51,31.1012242,81.3112806,2024-09-17 10:38:48,1.9783333333333333,30.9786161,81.2822056,2024-09-17 14:51:48,6.195,4793
1600.track,47.58,30.9795738,81.2800909,2024-09-17 09:00:10,30.984904,81.270299,2024-09-17 09:14:40,31.1029356,81.3108434,2024-09-17 13:43:05,4.715277777777778,30.9783572,81.2826534,2024-09-17 23:35:13,14.584166666666667,4304
1601.track,48.82,30.9785642,81.2822667,2024-09-17 10:05:22,30.9849546,81.2702434,2024-09-17 10:30:13,31.1013042,81.3112379,2024-09-17 18:14:03,8.144722222222223,30.9732083,81.2870704,2024-09-18 19:44:48,33.657222222222224,4680
1602.track,52.72,30.978411,81.282423,2024-09-18 10:14:15,30.983224,81.268898,2024-09-18 10:22:07,31.10137,81.311168,2024-09-18 17:00:22,6.768611111111111,30.972385,81.282005,2024-09-19 23:28:21,37.235,4390
1606.track,49.78,30.978787,81.282018,2024-09-19 09:27:07,30.984921,81.270271,2024-09-19 09:50:34,31.102964,81.310726,2024-09-19 17:18:07,7.85,30.977505,81.286928,2024-09-20 22:09:07,36.7,4680
1607.track,52.58,30.9844319,81.2710732,2024-09-19 09:29:02,30.9849403,81.2702754,2024-09-19 09:30:35,31.1012736,81.3112921,2024-09-19 17:50:39,8.360277777777778,30.9662753,81.2868183,2024-09-21 02:01:35,40.5425,5453
1609.track,49.53,30.978519,81.282375,2024-09-19 09:36:39,30.98491,81.270284,2024-09-19 09:58:28,31.102916,81.310801,2024-09-19 15:49:47,6.2188888888888885,30.976943,81.28963,2024-09-20 17:46:49,32.169444444444444,4685
1611.track,47.87,30.9784973,81.2823319,2024-09-19 08:40:36,30.9849063,81.2703078,2024-09-19 09:04:25,31.1029764,81.3107386,2024-09-19 16:13:39,7.550833333333333,30.9735694,81.2933016,2024-09-20 20:33:13,35.87694444444445,3615
1619.track,48.5,30.978862,81.281873,2024-09-21 06:00:49,30.984958,81.270283,2024-09-21 06:21:28,31.101298,81.311197,2024-09-21 13:04:51,7.067222222222222,30.977125,81.288196,2024-09-22 15:09:23,33.14277777777778,4551
1621.track,52.25,30.978498,81.2824543,2024-09-21 08:55:58,30.9848987,81.2702934,2024-09-21 09:22:42,31.1013219,81.3111977,2024-09-21 15:13:08,6.286111111111111,30.9775178,81.2880173,2024-09-22 20:33:12,35.620555555555555,5057
1623.track,47.62,30.9774855,81.2873169,2024-09-21 12:06:40,30.9849182,81.2702931,2024-09-21 12:38:02,31.1012663,81.3111895,2024-09-21 19:52:32,7.764444444444444,30.9773654,81.2873242,2024-09-22 22:56:40,34.833333333333336,4755
1624.track,47.62,30.9774855,81.2873169,2024-09-21 12:06:40,30.9849182,81.2702931,2024-09-21 12:38:02,31.1012663,81.3111895,2024-09-21 19:52:32,7.764444444444444,30.9773654,81.2873242,2024-09-22 22:56:40,34.833333333333336,4755
1625.track,49.54,30.978547,81.282311,2024-09-21 09:10:52,30.984918,81.270301,2024-09-21 09:29:00,31.101225,81.311285,2024-09-21 14:43:26,5.542777777777777,30.976533,81.290317,2024-09-22 18:04:16,32.89,4623
1631.track,34.67,30.975451,81.285318,2024-09-22 08:49:45,30.983253,81.26885,2024-09-22 09:21:59,31.102977,81.310802,2024-09-22 14:22:30,5.545833333333333,31.012333,81.259529,2024-09-22 20:01:20,11.193055555555556,3140
1632.track,51.44,30.978607,81.282032,2024-09-23 07:43:00,30.984955,81.270263,2024-09-23 08:05:15,31.102857,81.310814,2024-09-23 17:21:42,9.645,30.977378,81.287499,2024-09-25 00:32:18,40.821666666666665,4783
1634.track,49.27,30.978524,81.28228,2024-09-23 08:49:17,30.984944,81.270253,2024-09-23 09:10:11,31.102915,81.310734,2024-09-23 15:13:13,6.398888888888889,30.97758,81.287586,2024-09-24 18:30:02,33.67916666666667,4639
1636.track,50.54,30.98405,81.271561,2024-09-23 09:34:58,30.984976,81.270265,2024-09-23 09:37:35,31.101177,81.311277,2024-09-23 16:55:39,7.344722222222222,30.978152,81.283885,2024-09-24 21:05:17,35.50527777777778,4664
1637.track,44.29,30.9786441,81.282179,2024-09-23 10:29:09,30.9849119,81.2702904,2024-09-23 11:26:53,31.1029432,81.3107732,2024-09-23 19:05:00,8.5975,30.9625729,81.3121638,2024-09-24 23:05:54,36.6125,4516
1643.track,48.7,30.9721454,81.2843848,2024-09-24 06:22:52,30.9831409,81.2688043,2024-09-24 06:55:44,31.1012743,81.3112113,2024-09-24 11:45:38,5.379444444444444,30.9777177,81.2859389,2024-09-25 00:18:01,17.919166666666666,4701
1645.track,51.72,30.9785438,81.2822634,2024-09-24 08:36:07,30.9849123,81.2702846,2024-09-24 08:54:55,31.1030042,81.3108043,2024-09-24 14:10:15,5.568888888888889,30.9785281,81.2823714,2024-09-25 18:05:03,33.48222222222222,5041
1649.track,47.88,30.978533,81.28236,2024-09-25 08:48:05,30.984914,81.270303,2024-09-25 09:14:23,31.101262,81.311203,2024-09-25 15:49:31,7.023888888888889,30.977478,81.287617,2024-09-26 21:32:00,36.731944444444444,4463
1657.track,40.22,30.9735514,81.2849225,2024-09-27 08:42:56,30.9849479,81.2702442,2024-09-27 09:26:25,31.1012896,81.3112092,2024-09-27 16:54:13,8.188055555555556,30.9714469,81.2860213,2024-09-28 18:16:35,33.560833333333335,3249
1658.track,52.96,30.978594,81.282243,2024-09-27 11:12:48,30.984978,81.270318,2024-09-27 11:36:29,31.101364,81.311206,2024-09-27 16:28:51,5.2675,30.97671,81.289947,2024-09-28 18:26:51,31.234166666666667,4867
1665.track,52.24,30.9664451,81.2865548,2024-09-28 07:29:19,30.9831512,81.2688098,2024-09-28 09:02:43,31.101309,81.3111741,2024-09-28 14:25:47,6.941111111111111,30.9666213,81.2867057,2024-09-29 20:48:13,37.315,8961
1667.track,54.01,30.9790483,81.281735,2024-09-28 10:30:09,30.9849243,81.2702545,2024-09-28 10:59:32,31.1029548,81.3108361,2024-09-28 20:24:25,9.904444444444444,30.9786787,81.2831637,2024-09-30 23:24:12,60.90083333333333,5729
1681.track,49.01,30.978526,81.282282,2024-09-29 09:36:02,30.984965,81.270255,2024-09-29 10:10:32,31.101204,81.311278,2024-09-29 18:31:36,8.926111111111112,30.977432,81.288045,2024-09-30 23:40:24,38.07277777777778,4567
1682.track,47.72,30.9788106,81.2820385,2024-09-29 09:42:05,30.9849433,81.2702582,2024-09-29 10:00:55,31.1013627,81.3112125,2024-09-29 15:55:18,6.220277777777778,30.96172,81.319625,2024-09-30 16:32:29,30.84,4607
1683.track,45.89,30.981711,81.274637,2024-09-29 10:07:57,30.98494,81.270287,2024-09-29 10:14:56,31.101315,81.31127,2024-09-29 13:48:16,3.6719444444444442,30.977815,81.285956,2024-09-29 21:30:00,11.3675,4302
1687.track,47.2,30.977764,81.285295,2024-09-29 09:42:56,30.984929,81.270303,2024-09-29 10:11:23,31.101294,81.31125,2024-09-29 16:34:55,6.866388888888889,30.976564,81.289993,2024-09-30 20:17:00,34.56777777777778,4471
1689.track,46.78,30.97858,81.282316,2024-09-30 08:26:30,30.984942,81.270222,2024-09-30 08:49:59,31.101318,81.311241,2024-09-30 15:50:08,7.393888888888889,30.97846,81.283242,2024-10-01 20:34:20,36.13055555555555,4393
1693.track,48.3,30.978704,81.282162,2024-09-30 10:19:44,30.984926,81.270259,2024-09-30 10:43:19,31.101258,81.311238,2024-09-30 18:29:52,8.168888888888889,30.977347,81.287379,2024-10-01 21:16:09,34.94027777777778,4574
1694.track,50.24,30.978565,81.282238,2024-09-30 11:24:00,30.983203,81.268931,2024-09-30 11:25:52,31.10294,81.310795,2024-09-30 16:52:17,5.471388888888889,30.976584,81.290079,2024-10-02 01:26:49,38.04694444444444,4555
1703.track,48.14,30.978804,81.281267,2024-10-01 07:50:24,30.98493,81.270311,2024-10-01 08:09:52,31.101084,81.311333,2024-10-01 15:23:33,7.5525,30.978344,81.283616,2024-10-02 21:19:06,37.47833333333333,4548
1705.track,47.78,30.984607,81.270751,2024-10-01 08:52:42,30.984954,81.270231,2024-10-01 08:54:25,31.101027,81.311305,2024-10-01 15:19:47,6.451388888888889,30.969688,81.283213,2024-10-02 18:50:11,33.95805555555555,4444
1708.track,40.87,30.9775512,81.2858357,2024-10-01 10:04:26,30.9850073,81.2702976,2024-10-01 10:44:18,31.1012695,81.3111984,2024-10-01 19:15:41,9.1875,30.9785656,81.2824461,2024-10-02 18:13:19,32.14805555555556,3610
1713.track,42.88,30.968716,81.283983,2024-10-02 08:22:11,30.983103,81.268837,2024-10-02 09:06:11,31.102256,81.320198,2024-10-02 14:56:50,6.5775,30.977511,81.287542,2024-10-03 19:13:37,34.85722222222222,3806
1714.track,48.06,30.966467,81.286611,2024-10-02 08:29:44,30.984957,81.270237,2024-10-02 09:23:21,31.101317,81.311229,2024-10-02 14:44:45,6.250277777777778,30.96581,81.303431,2024-10-03 19:43:51,35.235277777777775,4467
1715.track,45.69,30.9799,81.279216,2024-10-02 08:30:00,30.98498,81.270243,2024-10-02 08:47:05,31.101251,81.311262,2024-10-02 13:40:20,5.1722222222222225,30.977156,81.28907,2024-10-03 17:36:50,33.11388888888889,4311
1716.track,45.36,30.9786571,81.2822344,2024-10-02 08:49:22,30.9849551,81.270239,2024-10-02 09:12:04,31.1013543,81.3112742,2024-10-02 15:06:05,6.278611111111111,30.9607805,81.3173911,2024-10-03 19:10:10,34.346666666666664,4061
1717.track,51.48,30.978713,81.282266,2024-10-02 08:57:24,30.983253,81.26885,2024-10-02 09:06:12,31.101285,81.311237,2024-10-02 13:16:49,4.323611111111111,30.978371,81.282336,2024-10-03 01:54:51,16.9575,4300
1719.track,50.5,30.978758,81.282119,2024-10-02 10:10:56,30.98497,81.27028,2024-10-02 10:35:19,31.101329,81.311233,2024-10-02 17:59:51,7.815277777777778,30.976784,81.289733,2024-10-04 01:08:45,38.96361111111111,4744
1728.track,47.47,30.978478,81.282401,2024-10-03 08:32:12,30.984938,81.270227,2024-10-03 09:00:07,31.101419,81.311141,2024-10-03 17:24:15,8.8675,30.976946,81.287172,2024-10-04 23:03:23,38.51972222222222,4423
1729.track,47.47,30.978478,81.282401,2024-10-03 08:32:12,30.984938,81.270227,2024-10-03 09:00:07,31.101419,81.311141,2024-10-03 17:24:15,8.8675,30.976946,81.287172,2024-10-04 23:03:23,38.51972222222222,4423
1732.track,49.1,30.978681,81.28304,2024-10-03 08:47:41,30.984961,81.270251,2024-10-03 09:26:09,31.101261,81.311261,2024-10-03 17:02:24,8.245277777777778,30.976564,81.290095,2024-10-04 19:44:17,34.943333333333335,4667
1733.track,48.56,30.976137417447674,81.28546790605402,2024-10-03 08:53:49,30.984942208374445,81.27024749862116,2024-10-03 09:30:07,31.101281322746225,81.31120897141157,2024-10-03 15:07:45,6.232222222222222,30.966550350590804,81.28632435930199,2024-10-04 18:57:18,34.058055555555555,4411
1736.track,45.17,30.980031,81.278828,2024-10-03 09:02:14,30.984967,81.270257,2024-10-03 09:14:03,31.103044,81.310804,2024-10-03 15:36:16,6.567222222222222,30.97749,81.288007,2024-10-04 19:40:40,34.64055555555556,4243
1740.track,50.65,30.978796,81.282078,2024-10-03 09:36:09,30.984958,81.270254,2024-10-03 09:58:11,31.101275,81.311211,2024-10-03 17:11:09,7.583333333333333,30.978752,81.282056,2024-10-04 18:32:02,32.93138888888889,4759
1741.track,54.4,30.974003,81.285058,2024-10-03 09:44:09,30.984926,81.27029,2024-10-03 10:37:19,31.101629,81.311172,2024-10-03 19:53:30,10.155833333333334,30.971304,81.285426,2024-10-05 00:42:12,38.9675,4870
1748.track,42.54,30.9786655,81.2821652,2024-10-03 10:31:03,30.9849451,81.2702171,2024-10-03 10:48:51,31.1029839,81.3107319,2024-10-03 15:59:36,5.475833333333333,30.9613782,81.319551,2024-10-04 22:36:05,36.083888888888886,38143
1751.track,55.24,30.968695,81.283942,2024-10-04 07:16:50,30.984916,81.270322,2024-10-04 08:18:58,31.102895,81.310766,2024-10-04 14:50:20,7.558333333333334,30.945115,81.289509,2024-10-05 14:11:43,30.914722222222224,5034
1757.track,45.69,30.978746,81.28208,2024-10-04 12:41:37,30.984973,81.270242,2024-10-04 13:01:33,31.101047,81.311361,2024-10-04 18:09:11,5.459444444444444,30.978598,81.282542,2024-10-05 17:52:32,29.181944444444444,4311
1758.track,45.75,30.978775,81.282046,2024-10-04 12:41:33,30.984954,81.270329,2024-10-04 13:01:21,31.101098,81.311356,2024-10-04 18:06:14,5.411388888888889,30.978612,81.282471,2024-10-05 17:38:35,28.950555555555557,4245
1761.track,47.64,30.978616,81.282238,2024-10-05 12:14:04,30.984991,81.27028,2024-10-05 12:37:38,31.10147,81.311179,2024-10-05 19:32:17,7.3036111111111115,30.974276,81.285992,2024-10-06 20:17:55,32.064166666666665,4414
1762.track,47.64,30.978616,81.282238,2024-10-05 12:14:04,30.984991,81.27028,2024-10-05 12:37:38,31.10147,81.311179,2024-10-05 19:32:17,7.3036111111111115,30.974276,81.285992,2024-10-06 20:17:55,32.064166666666665,4414
1765.track,49.36,30.9705341,81.2868293,2024-10-06 08:41:51,30.9849107,81.270328,2024-10-06 09:29:40,31.1018546,81.3203147,2024-10-06 15:21:21,6.658333333333333,30.9701047,81.2869683,2024-10-07 19:10:09,34.471666666666664,4440
1767.track,51.4,30.967126,81.2865736,2024-10-07 08:13:58,30.9849291,81.2702474,2024-10-07 09:02:55,31.1029873,81.3107268,2024-10-07 15:26:29,7.208611111111111,30.9665159,81.2866731,2024-10-08 19:26:00,35.20055555555555,4947
1770.track,52.66,30.978464,81.282698,2024-10-07 10:50:47,30.984953,81.27027,2024-10-07 11:17:44,31.102941,81.310822,2024-10-07 17:24:35,6.5633333333333335,30.978409,81.282702,2024-10-08 22:32:48,35.70027777777778,4923
